url,approximate_value,number_drafted,position,year_drafted
/players/D/DugaFr00.htm,18,80,E,1957
/players/D/DugaJe00.htm,2,220,TE,2004
/players/D/DugaRo00.htm,6,66,WR,2000
/players/D/DuggKy00.htm,3,37,S,2020
/players/D/DuheA.00.htm,50,13,LB,1977
/players/D/DuhoBo00.htm,17,70,RB,1968
/players/D/DuicSt20.htm,0,121,G,1968
/players/D/DuLaBi20.htm,0,167,G,1973
/players/D/DumaMi20.htm,21,28,DB,1991
/players/D/DumaTr20.htm,1,97,LB,1995
/players/D/DumeEl20.htm,63,126,DE,2006
/players/D/DumlDo20.htm,0,108,C,1973
/players/D/DumoJi20.htm,1,190,LB,1984
/players/D/DunaCr20.htm,0,218,TE,1983
/players/D/DunaDa20.htm,1,41,WR,1967
/players/D/DunaJi00.htm,62,9,DT,1963
/players/D/DunbJu00.htm,5,71,WR,1972
/players/D/DunbKa20.htm,1,209,DE,1990
/players/D/DunbLa20.htm,0,196,WR,2003
/players/D/DunbVa00.htm,7,21,RB,1992
/players/D/DuncCl20.htm,0,17,WR,1984
/players/D/DuncJa20.htm,27,84,LB,1998
/players/D/DuncJi21.htm,16,107,DB,1968
/players/D/DuncRa00.htm,2,1,QB,1959
/players/D/DuniTo20.htm,0,160,QB,1977
/players/D/DunlCa99.htm,63,54,DE,2010
/players/D/DunlKi20.htm,34,230,T,2008
/players/D/DunlLe20.htm,14,26,DB,1971
/players/D/DunnDa00.htm,13,139,WR,1995
/players/D/DunnGa20.htm,50,159,NT,1976
/players/D/DunnJa00.htm,7,54,TE,1996
/players/D/DunnKD00.htm,2,116,TE,1985
/players/D/DunnPe00.htm,7,45,RB,1964
/players/D/DunnWa00.htm,95,12,RB,1997
/players/D/DunsDr00.htm,0,233,TE,2012
/players/D/DunsPa00.htm,2,107,TE,1983
/players/D/DupaRe00.htm,7,26,RB,1986
/players/D/DupeMa00.htm,76,52,WR,1982
/players/D/DuprCh20.htm,3,66,DB,1956
/players/D/DuprL.00.htm,6,27,HB,1955
/players/D/DuprMa01.htm,0,247,WR,2017
/players/D/DuprBi00.htm,40,20,TE,1973
/players/D/DuprAl00.htm,30,22,DE,2015
/players/D/DuprMy20.htm,0,172,DB,1983
/players/D/DuraRy20.htm,0,239,G,2009
/players/D/DuraPe20.htm,30,61,DE,1966
/players/D/DuraJu99.htm,36,48,LB,2007
/players/D/DurhKr00.htm,5,107,WR,2011
/players/D/DurhSt20.htm,1,140,DE,1981
/players/D/DurkSa20.htm,15,137,DB,1970
/players/D/DusbMa20.htm,7,105,LLB,1987
/players/D/DuseBr20.htm,53,56,LB,1973
/players/D/DuseBi00.htm,0,40,RB,1970
/players/D/DuttJo00.htm,71,5,DT,1974
/players/D/DuveDe00.htm,4,92,WR,2020
/players/D/DuveLa00.htm,30,200,OT,2014
/players/D/DvorDu99.htm,6,73,DT,2006
/players/D/DvorRi20.htm,12,55,DT,1974
/players/D/DwigTi00.htm,28,114,WR,1998
/players/D/DwyeJo00.htm,8,188,RB,2010
/players/D/DyexEr20.htm,9,18,T,1993
/players/D/DyexTr00.htm,2,132,LB,2020
/players/D/DyerDe00.htm,0,117,FB,2000
/players/D/DyerHe00.htm,4,50,RB,1966
/players/D/DyerKe20.htm,5,100,DB,1968
/players/D/DykeDo20.htm,12,68,DB,1979
/players/D/DykeHa00.htm,9,16,WR,1989
/players/D/DykoCh20.htm,0,221,T,1989
/players/D/DyseZa00.htm,0,234,QB,2013
/players/D/DysoAn20.htm,34,60,DB,2001
/players/D/DysoKe00.htm,22,16,WR,1998
/players/D/DysoMa20.htm,0,138,LB,1995
/players/E/EalyKo00.htm,12,60,DE,2014
/players/E/EarlGl20.htm,10,122,DB,2004
/players/E/EarlRo00.htm,7,61,TE,1977
/players/E/EarlJi20.htm,0,170,RB,1978
/players/E/EarlQu00.htm,47,60,WR,1988
/players/E/EaslDo00.htm,7,29,DT,2014
/players/E/EaslKe00.htm,72,4,DB,1981
/players/E/EaslMa00.htm,1,107,WR,2010
/players/E/EasoBo20.htm,12,54,DB,1984
/players/E/EasoJo20.htm,0,244,WR,1968
/players/E/EasoNi20.htm,17,114,DT,2003
/players/E/EasoTo00.htm,36,15,QB,1983
/players/E/EastRa20.htm,32,223,DB,1972
/players/E/EasyOm00.htm,0,107,FB,2002
/players/E/EatmIr20.htm,49,204,T,1983
/players/E/EatoCh20.htm,38,241,DT,1995
/players/E/EatoSc20.htm,25,187,DB,1967
/players/E/EatoTr20.htm,0,187,DB,1988
/players/E/EberRi00.htm,3,162,WR,1968
/players/E/EberJo20.htm,32,98,LB,1970
/players/E/EberJe00.htm,0,235,WR,2012
/players/E/EbneNa00.htm,1,197,DB,2012
/players/E/EbroEr00.htm,27,10,TE,2014
/players/E/EbukSa00.htm,19,125,OLB,2017
/players/E/EcclSc20.htm,0,238,TE,1987
/players/E/EcheAd00.htm,1,208,RB,2004
/players/E/EchoFa20.htm,0,21,T,1962
/players/E/EchoMi20.htm,0,110,DB,2002
/players/E/EckwJe00.htm,18,60,RB,1979
/players/E/EddsA.99.htm,0,119,LB,2010
/players/E/EddyNi00.htm,8,24,RB,1966
/players/E/EdelBr00.htm,47,30,G,1982
/players/E/EdelJu00.htm,60,232,WR,2009
/players/E/edingpau01.htm,17,174,K,2000
/players/E/EdisDo00.htm,0,206,WR,2009
/players/E/EdmoBo00.htm,1,126,RB,1986
/players/E/EdmoCh00.htm,11,134,RB,2018
/players/E/EdmuFe00.htm,15,73,TE,1988
/players/E/EdmuRa20.htm,15,217,LB,1968
/players/E/EdmuTe00.htm,20,28,S,2018
/players/E/EdmuTr01.htm,31,16,ILB,2018
/players/E/EdogCh00.htm,3,92,OL,2019
/players/E/EdwaAn20.htm,18,204,DE,1993
/players/E/EdwaAn21.htm,13,25,DB,1999
/players/E/EdwaAr00.htm,1,89,QB,2010
/players/E/EdwaBr20.htm,33,54,DB,1988
/players/E/EdwaBr00.htm,41,3,WR,2005
/players/E/EdwaBr01.htm,2,81,WR,2020
/players/E/EdwaDa01.htm,13,169,OL,2019
/players/E/EdwaDe20.htm,0,245,DE,1982
/players/E/EdwaDi20.htm,37,37,LB,1991
/players/E/EdwaDo20.htm,83,98,LB,1996
/players/E/EdwaDw20.htm,31,51,DT,2004
/players/E/EdwaEa20.htm,46,120,DT,1969
/players/E/EdwaEd20.htm,59,3,DE,1977
/players/E/EdwaEm00.htm,1,40,WR,1975
/players/E/EdwaKa00.htm,0,143,OG,2014
/players/E/EdwaKa20.htm,21,35,DE,2002
/players/E/EdwaKe00.htm,7,88,WR,1986
/players/E/EdwaLa01.htm,9,235,P,2016
/players/E/EdwaLa00.htm,1,142,DE,2013
/players/E/EdwaLl20.htm,0,75,TE,1969
/players/E/EdwaMa00.htm,14,55,FB,1997
/players/E/EdwaMa20.htm,24,180,DB,2000
/players/E/EdwaMa01.htm,14,35,DE,2015
/players/E/EdwaMi01.htm,3,99,S,2019
/players/E/EdwaRa21.htm,37,127,DE,2006
/players/E/EdwaRo00.htm,13,18,RB,1998
/players/E/EdwaRo20.htm,38,76,DT,2001
/players/E/EdwaSt00.htm,7,72,RB,1982
/players/E/EdwaTr01.htm,17,92,QB,2007
/players/E/EdwaTr00.htm,19,13,WR,1999
/players/E/EdwaCl00.htm,8,32,RB,2020
/players/E/EgbuEm00.htm,2,200,LB,2019
/players/E/EgneMi00.htm,0,78,TE,2012
/players/E/EguxPa00.htm,0,230,RB,1989
/players/E/EhinPa00.htm,0,105,OG,2016
/players/E/EhrmJo00.htm,33,10,DT,1973
/players/E/EidsJi20.htm,0,55,G,1976
/players/E/EifeTy00.htm,18,21,TE,2013
/players/E/EjioDu00.htm,1,177,DE,2018
/players/E/EkerCa00.htm,54,128,LB,1976
/players/E/EkubEb20.htm,37,20,DE,1999
/players/E/El-MHi20.htm,0,174,C,1995
/players/E/ElamCl00.htm,31,85,DT,1975
/players/E/elamxjas01.htm,43,70,K,1993
/players/E/ElamMa00.htm,14,32,SS,2013
/players/E/ElamOn20.htm,0,75,LB,1987
/players/E/EldeCo00.htm,0,152,CB,2017
/players/E/EldeDo20.htm,0,67,DB,1985
/players/E/EldrBr00.htm,0,162,C,2010
/players/E/ElewMo20.htm,6,76,T,1990
/players/E/EleyMo00.htm,3,128,RB,1974
/players/E/ElflPa00.htm,27,70,C,2017
/players/E/EliaBr20.htm,13,100,MLB,1975
/players/E/EliaHo20.htm,44,107,G,1978
/players/E/EligUk00.htm,2,183,OLB,2017
/players/E/ElioJi20.htm,3,81,LB,1982
/players/E/ElkiLa00.htm,4,10,WR,1965
/players/E/ElkiMi00.htm,0,32,QB,1989
/players/E/ElkoBi20.htm,7,192,NT,1983
/players/E/EllaHe00.htm,96,32,WR,1983
/players/E/ElleRi20.htm,0,243,RB,1979
/players/E/ElleCa00.htm,130,6,DE,1964
/players/E/ElleDo20.htm,4,66,DB,1960
/players/E/ElleGa00.htm,6,182,RB,1985
/players/E/ElliAn00.htm,18,187,RB,2013
/players/E/ElliBr00.htm,7,106,WR,2014
/players/E/ElliDe02.htm,8,190,SS,2018
/players/E/ElliEz00.htm,52,4,RB,2016
/players/E/ElliJa03.htm,10,153,K,2017
/players/E/ElliJa00.htm,0,203,WR,2002
/players/E/ElliJo00.htm,43,171,DT,1967
/players/E/ElliJo02.htm,1,88,DL,2020
/players/E/ElliJu00.htm,69,36,T,1988
/players/E/ElliTo20.htm,27,114,NT,1982
/players/E/ElliAl00.htm,48,107,DB,1973
/players/E/ElliCh99.htm,2,72,DE,2008
/players/E/ElliCl20.htm,24,15,DB,1972
/players/E/ElliEd20.htm,4,125,T,1997
/players/E/ElliGe00.htm,43,192,RB,1980
/players/E/ElliGr20.htm,68,8,DE,1998
/players/E/ElliJu01.htm,20,107,DT,2014
/players/E/ElliKe00.htm,64,93,DB,1970
/players/E/ElliKe01.htm,6,94,DL,2011
/players/E/ElliSe99.htm,26,7,DT,2008
/players/E/ElliSh00.htm,73,12,DE,2000
/players/E/ElliOm20.htm,0,162,WR,1995
/players/E/ElliAt00.htm,0,89,DT,2005
/players/E/ElliKe20.htm,19,178,LB,2006
/players/E/ElliKe98.htm,4,189,DB,2009
/players/E/ElliRh00.htm,9,128,FB,2012
/players/E/ElliRi20.htm,51,117,LB,1983
/players/E/ElliWi00.htm,37,33,RB,1967
/players/E/ElliKa00.htm,1,244,LB,2019
/players/E/ElliLu00.htm,51,20,DT,1995
/players/E/EllzCh20.htm,0,29,C,1960
/players/E/ElmeDa20.htm,77,63,DB,1971
/players/E/ElmoRi00.htm,0,197,DL,2011
/players/E/ElroJi20.htm,3,144,LB,1976
/players/E/ElueJe00.htm,4,159,OG,2017
/players/E/ElwaJo00.htm,138,1,QB,1983
/players/E/ElweJa00.htm,0,75,WR,1962
/players/E/ElzePa20.htm,1,126,LB,1968
/players/E/EmanBe20.htm,3,171,DB,2005
/players/E/EmanBe00.htm,39,45,WR,1994
/players/E/EmanFr20.htm,15,9,LB,1966
/players/E/EmanKy00.htm,16,153,OLB,2015
/players/E/EmbrJo21.htm,0,166,TE,1987
/players/E/EmmoCa20.htm,54,242,LB,1996
/players/E/EmtmSt20.htm,13,1,DE,1992
/players/E/EndeDi20.htm,29,158,G,1969
/players/E/EnemIK00.htm,1,210,DE,2014
/players/E/EngeSt20.htm,0,125,RB,1970
/players/E/EngeJo20.htm,32,35,DE,2000
/players/E/EnglEr20.htm,3,89,DE,1994
/players/E/EnglRi20.htm,3,89,P,1976
/players/E/EnglDo00.htm,74,38,DT,1975
/players/E/EnglLa99.htm,7,16,DE,2009
/players/E/EngrBo00.htm,52,52,WR,1996
/players/E/EngrEv00.htm,18,23,TE,2017
/players/E/EnisCu00.htm,10,5,RB,1998
/players/E/EnunQu00.htm,13,209,WR,2014
/players/E/EnyaBi00.htm,6,27,RB,1969
/players/E/EpenAJ00.htm,2,54,DL,2020
/players/E/EppsDe00.htm,0,235,TE,2010
/players/E/EppsMa00.htm,3,191,S,2019
/players/E/EppsTo20.htm,12,195,NT,1990
/players/E/epstehay01.htm,0,247,K,2002
/players/E/ErenRi00.htm,13,247,RB,1984
/players/E/EricBe20.htm,4,121,LB,1967
/players/E/EricCr00.htm,21,131,QB,1991
/players/E/ErnsPa20.htm,2,239,K,2005
/players/E/ErtzZa00.htm,42,35,TE,2013
/players/E/ErviTy00.htm,1,119,RB,2016
/players/E/ErviCa00.htm,23,19,OT,2015
/players/E/ErviRi00.htm,24,76,RB,1991
/players/E/erxlerus01.htm,8,11,P,1979
/players/E/EscoGa00.htm,2,47,TE,2013
/players/E/EsiaBo00.htm,106,38,QB,1984
/players/E/EspoMi00.htm,4,159,RB,1975
/players/E/EsseTr20.htm,15,93,T,2005
/players/E/EsteDo20.htm,0,15,G,1963
/players/E/EsteLa20.htm,9,192,DE,1970
/players/E/EstePa00.htm,0,248,TE,2005
/players/E/EtheCa20.htm,0,157,TE,1993
/players/E/EthrRa20.htm,0,63,WR,1992
/players/E/EuhuTi00.htm,1,109,TE,2004
/players/E/EvanBo00.htm,4,97,OL,2019
/players/E/EvanBy20.htm,43,93,LB,1987
/players/E/EvanCh20.htm,2,206,LB,1980
/players/E/EvanDa20.htm,0,78,HB,1961
/players/E/EvanDa02.htm,1,93,RB,2020
/players/E/EvanDo20.htm,42,47,DE,1987
/players/E/EvanDo21.htm,62,141,DB,1993
/players/E/EvanFr21.htm,9,212,DT,2006
/players/E/EvanHe00.htm,8,82,FB,2001
/players/E/EvanJa21.htm,119,108,G,2006
/players/E/EvanJe00.htm,2,204,TE,1991
/players/E/EvanJi00.htm,1,83,WR,1964
/players/E/EvanJo21.htm,7,39,P,1978
/players/E/EvanJo01.htm,9,193,ILB,2017
/players/E/EvanJo00.htm,19,169,FS,2013
/players/E/EvanJu00.htm,10,50,SS,2017
/players/E/EvanLe00.htm,49,13,WR,2004
/players/E/EvanLe20.htm,14,138,DB,1996
/players/E/EvanMi20.htm,28,232,C,1968
/players/E/EvanMi21.htm,1,101,DT,1992
/players/E/EvanMi00.htm,56,7,WR,2014
/players/E/EvanRa00.htm,0,196,CB,2015
/players/E/EvanRa01.htm,20,22,ILB,2018
/players/E/EvanSc20.htm,0,209,DE,1991
/players/E/EvanSh00.htm,0,115,WR,2014
/players/E/EvanVi00.htm,29,140,QB,1977
/players/E/EverEr20.htm,0,122,DB,1988
/players/E/EverGe00.htm,11,44,TE,2017
/players/E/EverJi00.htm,87,3,QB,1986
/players/E/EverKe00.htm,0,86,TE,2005
/players/E/EverTh00.htm,56,94,DB,1987
/players/E/EverSt20.htm,40,14,C,1993
/players/E/EveyDi20.htm,39,12,DT,1964
/players/E/EwinBr00.htm,0,157,FB,2012
/players/E/ExumAn00.htm,4,182,CB,2014
/players/E/EyreNi20.htm,0,106,T,1981
/players/E/EzerVi00.htm,0,112,RB,1966
/players/F/FaaoNu00.htm,0,245,RB,1986
/players/F/FabiJa20.htm,58,111,T,1998
/players/F/FabuTa00.htm,0,183,OT,2015
/players/F/FackKy00.htm,14,88,OLB,2016
/players/F/FadaRo20.htm,0,230,G,1983
/players/F/FagaKe20.htm,35,102,DE,1986
/players/F/FaggDe20.htm,14,173,DB,2002
/players/F/FahnJi20.htm,24,92,RILB,1982
/players/F/FahnKe00.htm,81,35,T,1974
/players/F/FainRi20.htm,3,157,DB,1991
/players/F/FainJe20.htm,46,21,C,2003
/players/F/FairTe20.htm,24,20,DB,1998
/players/F/FairBi20.htm,4,75,LB,1967
/players/F/FairGr20.htm,0,116,G,1976
/players/F/FairPa20.htm,17,124,G,1984
/players/F/FairLe20.htm,0,157,DB,1974
/players/F/FairNi00.htm,22,13,DT,2011
/players/F/FaisEa00.htm,58,66,DE,1961
/players/F/FalcTe20.htm,0,198,G,1978
/players/F/FaleDa00.htm,1,183,QB,2014
/players/F/FalkLu00.htm,1,199,QB,2018
/players/F/FanaPa20.htm,14,213,G,2009
/players/F/FaneAl00.htm,107,26,G,1998
/players/F/FaneJo20.htm,13,233,DE,2005
/players/F/FannMi20.htm,31,9,DT,1975
/players/F/FantNo00.htm,9,20,TE,2019
/players/F/FantKe20.htm,39,37,LB,1979
/players/F/FanuMi20.htm,10,219,DE,1971
/players/F/FaraCh20.htm,14,58,DB,1971
/players/F/FarbHa20.htm,4,181,LB,1970
/players/F/FargJu00.htm,19,96,FB,2003
/players/F/FarlDa20.htm,5,74,LB,1971
/players/F/FarlJo20.htm,0,92,RB,1984
/players/F/FarmDa00.htm,5,103,WR,2000
/players/F/FarmGe01.htm,21,54,WR,1970
/players/F/FarmGe00.htm,12,248,WR,1980
/players/F/FarmKa00.htm,0,193,WR,1976
/players/F/FarmRa20.htm,9,121,LB,1996
/players/F/FarrMe00.htm,41,7,RB,1967
/players/F/FarrMe20.htm,0,248,RB,1988
/players/F/FarrSe20.htm,50,17,G,1982
/players/F/FarrJa99.htm,96,8,LB,1997
/players/F/FarrKr20.htm,0,74,T,1999
/players/F/FasaRa00.htm,1,137,QB,2002
/players/F/FasaAn00.htm,22,53,TE,2006
/players/F/FasoCi00.htm,1,112,RB,2005
/players/F/FataMa20.htm,14,133,DT,2001
/players/F/FatuFo00.htm,7,180,DT,2018
/players/F/FaulKe00.htm,56,46,RB,1999
/players/F/FaulMa00.htm,133,2,RB,1994
/players/F/FaulCh20.htm,0,108,TE,1983
/players/F/FaumTa20.htm,0,122,DE,1994
/players/F/FaumWi20.htm,12,20,DT,1977
/players/F/FaurCh00.htm,17,39,TE,1995
/players/F/FaurRo20.htm,6,15,DE,1984
/players/F/FavoGr20.htm,29,120,LB,1998
/players/F/FavrBr00.htm,156,33,QB,1991
/players/F/FavrCa20.htm,10,46,LB,1979
/players/F/FazaJe00.htm,5,60,RB,1999
/players/F/FeasGr20.htm,20,161,C,1983
/players/F/FedeTe00.htm,4,234,DE,2014
/players/F/FedeJo21.htm,42,99,LB,1972
/players/F/FeelA.00.htm,7,155,QB,2001
/players/F/FeenDa00.htm,30,71,OG,2017
/players/F/FejeCl00.htm,7,245,FS,2016
/players/F/FeliJo00.htm,12,128,OG,2015
/players/F/FellMa20.htm,0,196,LB,1985
/players/F/FellRo20.htm,29,173,DB,1981
/players/F/FeltEr20.htm,5,115,DB,1978
/players/F/FeltJe00.htm,3,146,RB,2008
/players/F/FeltRa20.htm,17,39,LB,1954
/players/F/FeltBo00.htm,2,71,HB,1965
/players/F/FeneGi00.htm,10,173,RB,1986
/players/F/FennLa20.htm,0,183,WR,1968
/players/F/FennRi00.htm,15,211,RB,1987
/players/F/FentRa00.htm,0,201,CB,2019
/players/F/FergDu00.htm,7,73,WR,1976
/players/F/FergBi20.htm,5,90,LB,1973
/players/F/FergBl00.htm,0,185,LS,2020
/players/F/FergBo00.htm,1,8,FB,1962
/players/F/FergDB20.htm,66,4,T,2006
/players/F/FergEg00.htm,2,51,DT,2014
/players/F/FergGe20.htm,9,70,T,1969
/players/F/FergJa21.htm,51,229,DT,1997
/players/F/FergJa02.htm,7,85,DE,2019
/players/F/FergJo00.htm,81,57,QB,1973
/players/F/FergKe20.htm,39,131,DE,1981
/players/F/FergLa00.htm,0,52,HB,1962
/players/F/FergRo00.htm,18,41,WR,2001
/players/F/FergVa00.htm,10,25,RB,1980
/players/F/FerrVi00.htm,32,91,QB,1977
/players/F/FerrRo20.htm,6,195,LB,1982
/players/F/FerrBi20.htm,1,105,G,2001
/players/F/FerrCl00.htm,10,4,EDGE,2019
/players/F/FerrEa00.htm,30,125,RB,1982
/players/F/FestHo20.htm,55,139,G,1968
/players/F/FialJo20.htm,6,166,LILB,1997
/players/F/FiamTo00.htm,1,128,RB,2009
/players/F/FiccDa20.htm,14,53,G,1961
/players/F/FichBr20.htm,0,179,C,1993
/players/F/FichRo20.htm,42,33,DB,1960
/players/F/FiedC.00.htm,6,65,TE,2014
/players/F/FielDo20.htm,0,192,LB,1981
/players/F/FielAn21.htm,0,38,T,1980
/players/F/FielBr20.htm,21,225,P,2007
/players/F/FielEd20.htm,9,63,DT,1977
/players/F/FielFl20.htm,6,127,DB,1991
/players/F/FielJa20.htm,2,103,LB,1993
/players/F/FielJe20.htm,0,228,DT,1991
/players/F/FielJi20.htm,1,123,DB,1984
/players/F/FielMa99.htm,52,13,LB,1995
/players/F/FielRo20.htm,13,137,DT,2005
/players/F/FifeBi20.htm,0,94,T,1978
/players/F/FigaCe20.htm,15,152,LILB,1988
/players/F/FiguDe20.htm,16,23,DB,1993
/players/F/FiguYa00.htm,2,74,WR,2007
/players/F/FileJi20.htm,23,13,LB,1970
/players/F/FinaJo20.htm,55,27,T,1992
/players/F/FincAl20.htm,3,82,LB,2005
/players/F/FineDe00.htm,2,132,TE,2008
/players/F/FinkMi20.htm,0,210,DB,1973
/players/F/FinkMi21.htm,1,189,DE,1997
/players/F/FinlJe00.htm,27,91,TE,2008
/players/F/FinlRy00.htm,2,104,QB,2019
/players/F/FinnJi00.htm,4,253,FB,1999
/players/F/FinnCo20.htm,58,215,DB,2006
/players/F/FiscMa20.htm,7,140,C,1998
/players/F/FishBr20.htm,26,248,DE,1999
/players/F/FishCh20.htm,0,33,DB,1999
/players/F/FishEr00.htm,61,1,OT,2013
/players/F/FishJa00.htm,3,53,OT,2015
/players/F/FishJe20.htm,1,177,DB,1981
/players/F/FishLe20.htm,6,49,ROLB,2002
/players/F/FishMi20.htm,0,198,WR,1981
/players/F/FishTr20.htm,25,64,DB,2002
/players/F/FiskJa20.htm,45,243,DT,1995
/players/F/FittKy00.htm,1,181,DE,2018
/players/F/FitzJo21.htm,63,101,C,1970
/players/F/FitzLa00.htm,93,3,WR,2004
/players/F/FitzSc00.htm,4,126,WR,1979
/players/F/FitzJa21.htm,8,13,T,1986
/players/F/FitzMi00.htm,45,11,FS,2018
/players/F/FitzRy00.htm,79,250,QB,2005
/players/F/FlacJo00.htm,92,18,QB,2008
/players/F/FlagTe00.htm,6,25,RB,1987
/players/F/FlanEd00.htm,84,64,C,1965
/players/F/FlanMi00.htm,42,90,C,1996
/players/F/FlanJi20.htm,17,51,MLB,1967
/players/F/FlanJi21.htm,46,74,DT,1994
/players/F/FlanJo20.htm,17,44,G,1991
/players/F/FlatPa00.htm,46,53,WR,1963
/players/F/FleeCo00.htm,25,34,TE,2012
/players/F/FlemCa00.htm,19,140,OT,2014
/players/F/FlemCo20.htm,1,87,WR,1994
/players/F/FlemDa00.htm,1,165,OLB,2012
/players/F/FlemGe20.htm,6,13,HB,1961
/players/F/FlemJa00.htm,0,80,CB,2012
/players/F/FlemMa00.htm,19,69,TE,1963
/players/F/FlemTr00.htm,3,191,RB,2004
/players/F/FlemRo20.htm,0,226,DE,2001
/players/F/FletBr99.htm,26,66,DB,2009
/players/F/FletBr00.htm,8,210,TE,2002
/players/F/FletCh20.htm,20,223,DB,1970
/players/F/FletDe20.htm,3,154,T,1999
/players/F/FletJa20.htm,9,26,DB,2001
/players/F/FletSi20.htm,62,54,LB,1985
/players/F/FletTe00.htm,22,51,RB,1995
/players/F/FlicTo00.htm,1,90,QB,1981
/players/F/FlinJu20.htm,0,177,DB,1979
/players/F/FlorAn20.htm,0,90,DB,1989
/players/F/FlorDr20.htm,40,46,DB,2003
/players/F/FlowBr99.htm,50,35,DB,2008
/players/F/FlowEr00.htm,35,9,OT,2015
/players/F/FlowEr20.htm,6,26,DE,2000
/players/F/FlowKe00.htm,1,31,RB,1987
/players/F/FlowLa20.htm,0,102,DB,1980
/players/F/FlowLe20.htm,40,151,DB,1995
/players/F/FlowMa00.htm,6,212,OLB,2014
/players/F/FlowRi20.htm,11,49,DB,1969
/players/F/FlowTr01.htm,18,146,SS,2018
/players/F/FlowTr00.htm,30,101,DE,2015
/players/F/FloyCh00.htm,0,81,RB,1998
/players/F/FloyDo00.htm,49,23,DE,1960
/players/F/FloyGe20.htm,0,107,DB,1982
/players/F/FloyJo00.htm,2,104,WR,1979
/players/F/FloyLe00.htm,33,9,OLB,2016
/players/F/FloyMa01.htm,2,101,WR,1994
/players/F/FloyMi00.htm,28,13,WR,2012
/players/F/FloySh00.htm,13,23,DT,2013
/players/F/FloyWi00.htm,22,28,FB,1994
/players/F/FlueAn99.htm,7,87,DT,2008
/players/F/FlukDJ00.htm,47,11,OT,2013
/players/F/FlynMa00.htm,8,209,QB,2008
/players/F/FlynTo20.htm,22,126,DB,1984
/players/F/FokoMo99.htm,18,230,MLB,2009
/players/F/FoleNi00.htm,31,88,QB,2012
/players/F/FoleDa00.htm,45,26,T,1969
/players/F/FoleGl00.htm,8,208,QB,1994
/players/F/FoleSt20.htm,71,199,DB,1975
/players/F/FoleSt21.htm,30,75,LB,1998
/players/F/FoleTi00.htm,62,55,DB,1970
/players/F/FoleTi20.htm,0,51,T,1980
/players/F/FolkNi20.htm,25,178,K,2007
/players/F/FolkLe00.htm,12,82,TE,1961
/players/F/FollZa99.htm,2,235,LB,2009
/players/F/FolsJ.99.htm,0,214,LB,2009
/players/F/FolsJa20.htm,8,52,LLB,1994
/players/F/FonoTo20.htm,17,39,G,2002
/players/F/FontAl20.htm,34,112,DE,1993
/players/F/FontJe20.htm,72,65,C,1989
/players/F/FontWa20.htm,0,126,DB,1961
/players/F/FootCh20.htm,3,144,C,1980
/players/F/FootLa20.htm,62,128,LB,2002
/players/F/FootDa20.htm,18,42,DE,1993
/players/F/ForbDr00.htm,0,189,OT,2019
/players/F/FordBe00.htm,1,65,WR,1988
/players/F/FordBr20.htm,0,129,DB,1996
/players/F/FordCa00.htm,0,256,WR,2003
/players/F/FordCh20.htm,25,36,DB,1971
/players/F/FordCo00.htm,11,38,OL,2019
/players/F/fordxcol01.htm,4,247,K,1995
/players/F/FordDe00.htm,22,23,DE,2014
/players/F/FordGa00.htm,2,58,RB,1968
/players/F/FordHe21.htm,38,26,DT,1994
/players/F/FordIs00.htm,4,237,WR,2017
/players/F/FordJa99.htm,9,204,LB,2007
/players/F/FordJa01.htm,12,108,WR,2010
/players/F/FordJo20.htm,1,30,WR,1989
/players/F/FordRu00.htm,0,208,S,2017
/players/F/FordBr21.htm,7,190,LB,1988
/players/F/ForeCh00.htm,81,12,RB,1973
/players/F/ForeDO00.htm,4,89,RB,2017
/players/F/ForeJa20.htm,29,156,LB,1999
/players/F/ForeBi00.htm,48,31,LB,1953
/players/F/FornKy20.htm,36,219,G,2001
/players/F/ForrJo00.htm,2,190,ILB,2016
/players/F/ForrTo20.htm,0,185,G,1974
/players/F/ForsJu00.htm,32,233,RB,2008
/players/F/ForsBr00.htm,2,206,RB,2003
/players/F/FortIk00.htm,8,35,RB,1976
/players/F/FortMa00.htm,82,44,RB,2008
/players/F/FortRo20.htm,40,203,C,1990
/players/F/FortKh00.htm,0,126,OLB,2014
/players/F/FortJo00.htm,73,80,LB,1952
/players/F/ForuJo20.htm,0,192,DB,1967
/players/F/FostBa00.htm,32,128,RB,1990
/players/F/FostDe00.htm,31,34,RB,2002
/players/F/FostEd00.htm,3,205,WR,1977
/players/F/FostGe20.htm,33,20,T,2003
/players/F/FostJe20.htm,3,139,DE,1983
/players/F/FostMa00.htm,38,84,MLB,2011
/players/F/FostRe00.htm,6,31,ILB,2017
/players/F/FostRo00.htm,73,24,G,1982
/players/F/FostWi20.htm,5,170,LB,1972
/players/F/FotuLe00.htm,1,114,DL,2020
/players/F/FounDa00.htm,0,159,WR,2018
/players/F/FourSi20.htm,14,20,G,1955
/players/F/FourLe00.htm,25,4,RB,2017
/players/F/FoutDa00.htm,122,64,QB,1973
/players/F/FowlAm20.htm,28,121,C,1978
/players/F/FowlDa00.htm,21,3,OLB,2015
/players/F/FowlJa00.htm,0,108,FB,2015
/players/F/FowlMe20.htm,23,76,C,2002
/players/F/FowlWa20.htm,0,161,C,1970
/players/F/FowlWi00.htm,4,86,HB,1959
/players/F/FoxxCh20.htm,0,90,WR,1986
